domain,analysis_level,score,dem_count,rep_count,classification,total_count,dimension,sentiment_cat,topic,local_cat,has_local,dimension_count
www.detroitnews.com,sentiment_cat_topic,92.5,6,2,Democrat,8,,Negative,Non Politics,,False,3
www.detroitnews.com,full_combination,92.5,100,25,Democrat,125,,Positive,Mixed,local,True,2
www.detroitnews.com,full_combination,92.5,79,19,Democrat,98,,Positive,Mixed,non_local,True,2
www.detroitnews.com,full_combination,92.5,48,11,Democrat,59,,Positive,Politics,local,True,2
www.detroitnews.com,full_combination,92.5,29,11,Democrat,40,,Positive,Politics,non_local,True,2
www.detroitnews.com,full_combination,92.5,37,7,Democrat,44,,Positive,Non Politics,local,True,2
www.detroitnews.com,full_combination,92.5,14,0,Democrat,14,,Positive,Non Politics,non_local,True,2
www.detroitnews.com,full_combination,92.5,27,8,Democrat,35,,Negative,Mixed,local,True,2
www.detroitnews.com,full_combination,92.5,24,5,Democrat,29,,Negative,Mixed,non_local,True,2
www.detroitnews.com,full_combination,92.5,15,3,Democrat,18,,Negative,Politics,local,True,2
www.detroitnews.com,full_combination,92.5,14,5,Democrat,19,,Negative,Politics,non_local,True,2
www.detroitnews.com,full_combination,92.5,3,0,Democrat,3,,Negative,Non Politics,local,True,2
www.detroitnews.com,full_combination,92.5,3,2,Both,5,,Negative,Non Politics,non_local,True,2
www.reuters.com,domain_only,95.0,910,689,Both,1599,,,,,False,1
www.reuters.com,single_dimension,95.0,577,422,Both,999,sentiment_cat,Positive,,,False,1
www.reuters.com,single_dimension,95.0,333,267,Both,600,sentiment_cat,Negative,,,False,1
www.reuters.com,single_dimension,95.0,412,376,Both,788,topic,,Politics,,False,1
www.reuters.com,single_dimension,95.0,460,282,Democrat,742,topic,,Mixed,,False,1
www.reuters.com,single_dimension,95.0,38,31,Both,69,topic,,Non Politics,,False,1
www.reuters.com,single_dimension,95.0,144,84,Democrat,228,local_cat,,,local,False,1
www.reuters.com,single_dimension,95.0,766,605,Both,1371,local_cat,,,non_local,False,1
www.reuters.com,sentiment_cat_topic,95.0,231,207,Both,438,,Positive,Politics,,False,3
www.reuters.com,sentiment_cat_topic,95.0,321,196,Democrat,517,,Positive,Mixed,,False,3
www.reuters.com,sentiment_cat_topic,95.0,25,19,Both,44,,Positive,Non Politics,,False,3
www.reuters.com,sentiment_cat_topic,95.0,181,169,Both,350,,Negative,Politics,,False,3
www.reuters.com,sentiment_cat_topic,95.0,139,86,Democrat,225,,Negative,Mixed,,False,3
www.reuters.com,sentiment_cat_topic,95.0,13,12,Both,25,,Negative,Non Politics,,False,3
www.reuters.com,full_combination,95.0,37,17,Democrat,54,,Positive,Politics,local,True,2
www.reuters.com,full_combination,95.0,194,190,Both,384,,Positive,Politics,non_local,True,2
www.reuters.com,full_combination,95.0,42,31,Both,73,,Positive,Mixed,local,True,2
www.reuters.com,full_combination,95.0,279,165,Democrat,444,,Positive,Mixed,non_local,True,2
www.reuters.com,full_combination,95.0,5,2,Democrat,7,,Positive,Non Politics,local,True,2
www.reuters.com,full_combination,95.0,20,17,Both,37,,Positive,Non Politics,non_local,True,2
www.reuters.com,full_combination,95.0,31,15,Democrat,46,,Negative,Politics,local,True,2
www.reuters.com,full_combination,95.0,150,154,Both,304,,Negative,Politics,non_local,True,2
www.reuters.com,full_combination,95.0,28,18,Democrat,46,,Negative,Mixed,local,True,2
www.reuters.com,full_combination,95.0,111,68,Democrat,179,,Negative,Mixed,non_local,True,2
www.reuters.com,full_combination,95.0,1,1,Both,2,,Negative,Non Politics,local,True,2
www.reuters.com,full_combination,95.0,12,11,Both,23,,Negative,Non Politics,non_local,True,2
www.vice.com,domain_only,82.5,156,18,Democrat,174,,,,,False,1
www.vice.com,single_dimension,82.5,75,9,Democrat,84,sentiment_cat,Positive,,,False,1
www.vice.com,single_dimension,82.5,81,9,Democrat,90,sentiment_cat,Negative,,,False,1
www.vice.com,single_dimension,82.5,50,10,Democrat,60,topic,,Politics,,False,1
www.vice.com,single_dimension,82.5,89,3,Democrat,92,topic,,Mixed,,False,1
www.vice.com,single_dimension,82.5,17,5,Democrat,22,topic,,Non Politics,,False,1
www.vice.com,single_dimension,82.5,37,2,Democrat,39,local_cat,,,local,False,1
www.vice.com,single_dimension,82.5,119,16,Democrat,135,local_cat,,,non_local,False,1
www.vice.com,sentiment_cat_topic,82.5,22,6,Democrat,28,,Positive,Politics,,False,3
www.vice.com,sentiment_cat_topic,82.5,44,1,Democrat,45,,Positive,Mixed,,False,3
www.vice.com,sentiment_cat_topic,82.5,9,2,Democrat,11,,Positive,Non Politics,,False,3
www.vice.com,sentiment_cat_topic,82.5,28,4,Democrat,32,,Negative,Politics,,False,3
www.vice.com,sentiment_cat_topic,82.5,45,2,Democrat,47,,Negative,Mixed,,False,3
www.vice.com,sentiment_cat_topic,82.5,8,3,Democrat,11,,Negative,Non Politics,,False,3
www.vice.com,full_combination,82.5,6,0,Democrat,6,,Positive,Politics,local,True,2
www.vice.com,full_combination,82.5,16,6,Democrat,22,,Positive,Politics,non_local,True,2
www.vice.com,full_combination,82.5,10,0,Democrat,10,,Positive,Mixed,local,True,2
www.vice.com,full_combination,82.5,34,1,Democrat,35,,Positive,Mixed,non_local,True,2
www.vice.com,full_combination,82.5,3,1,Democrat,4,,Positive,Non Politics,local,True,2
www.vice.com,full_combination,82.5,6,1,Democrat,7,,Positive,Non Politics,non_local,True,2
www.vice.com,full_combination,82.5,3,0,Democrat,3,,Negative,Politics,local,True,2
www.vice.com,full_combination,82.5,25,4,Democrat,29,,Negative,Politics,non_local,True,2
www.vice.com,full_combination,82.5,14,1,Democrat,15,,Negative,Mixed,local,True,2
www.vice.com,full_combination,82.5,31,1,Democrat,32,,Negative,Mixed,non_local,True,2
www.vice.com,full_combination,82.5,1,0,Democrat,1,,Negative,Non Politics,local,True,2
www.vice.com,full_combination,82.5,7,3,Democrat,10,,Negative,Non Politics,non_local,True,2
www.news4jax.com,domain_only,100.0,31,38,Both,69,,,,,False,1
www.news4jax.com,single_dimension,100.0,21,27,Both,48,sentiment_cat,Positive,,,False,1
www.news4jax.com,single_dimension,100.0,10,11,Both,21,sentiment_cat,Negative,,,False,1
www.news4jax.com,single_dimension,100.0,20,18,Both,38,topic,,Mixed,,False,1
www.news4jax.com,single_dimension,100.0,6,16,Republican,22,topic,,Non Politics,,False,1
www.news4jax.com,single_dimension,100.0,5,4,Both,9,topic,,Politics,,False,1
www.news4jax.com,single_dimension,100.0,22,25,Both,47,local_cat,,,local,False,1
www.news4jax.com,single_dimension,100.0,9,13,Both,22,local_cat,,,non_local,False,1
www.news4jax.com,sentiment_cat_topic,100.0,15,12,Both,27,,Positive,Mixed,,False,3
www.news4jax.com,sentiment_cat_topic,100.0,4,13,Republican,17,,Positive,Non Politics,,False,3
www.news4jax.com,sentiment_cat_topic,100.0,2,2,Both,4,,Positive,Politics,,False,3
www.news4jax.com,sentiment_cat_topic,100.0,5,6,Both,11,,Negative,Mixed,,False,3
www.news4jax.com,sentiment_cat_topic,100.0,2,3,Both,5,,Negative,Non Politics,,False,3
www.news4jax.com,sentiment_cat_topic,100.0,3,2,Both,5,,Negative,Politics,,False,3
www.news4jax.com,full_combination,100.0,11,9,Both,20,,Positive,Mixed,local,True,2
www.news4jax.com,full_combination,100.0,4,3,Both,7,,Positive,Mixed,non_local,True,2
www.news4jax.com,full_combination,100.0,4,8,Republican,12,,Positive,Non Politics,local,True,2
www.news4jax.com,full_combination,100.0,0,5,Republican,5,,Positive,Non Politics,non_local,True,2
www.news4jax.com,full_combination,100.0,2,1,Democrat,3,,Positive,Politics,local,True,2
www.news4jax.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
www.news4jax.com,full_combination,100.0,3,5,Republican,8,,Negative,Mixed,local,True,2
www.news4jax.com,full_combination,100.0,2,1,Democrat,3,,Negative,Mixed,non_local,True,2
www.news4jax.com,full_combination,100.0,2,2,Both,4,,Negative,Non Politics,local,True,2
www.news4jax.com,full_combination,100.0,0,1,Republican,1,,Negative,Non Politics,non_local,True,2
www.news4jax.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.news4jax.com,full_combination,100.0,3,2,Both,5,,Negative,Politics,non_local,True,2
variety.com,domain_only,100.0,33,15,Democrat,48,,,,,False,1
variety.com,single_dimension,100.0,27,13,Democrat,40,sentiment_cat,Positive,,,False,1
variety.com,single_dimension,100.0,6,2,Democrat,8,sentiment_cat,Negative,,,False,1
variety.com,single_dimension,100.0,12,4,Democrat,16,topic,,Non Politics,,False,1
variety.com,single_dimension,100.0,7,7,Both,14,topic,,Politics,,False,1
variety.com,single_dimension,100.0,14,4,Democrat,18,topic,,Mixed,,False,1
variety.com,single_dimension,100.0,6,3,Democrat,9,local_cat,,,local,False,1
variety.com,single_dimension,100.0,27,12,Democrat,39,local_cat,,,non_local,False,1
variety.com,sentiment_cat_topic,100.0,10,4,Democrat,14,,Positive,Non Politics,,False,3
variety.com,sentiment_cat_topic,100.0,6,5,Both,11,,Positive,Politics,,False,3
variety.com,sentiment_cat_topic,100.0,11,4,Democrat,15,,Positive,Mixed,,False,3
variety.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Negative,Non Politics,,False,3
variety.com,sentiment_cat_topic,100.0,1,2,Republican,3,,Negative,Politics,,False,3
variety.com,sentiment_cat_topic,100.0,3,0,Democrat,3,,Negative,Mixed,,False,3
variety.com,full_combination,100.0,1,1,Both,2,,Positive,Non Politics,local,True,2
variety.com,full_combination,100.0,9,3,Democrat,12,,Positive,Non Politics,non_local,True,2
variety.com,full_combination,100.0,1,0,Democrat,1,,Positive,Politics,local,True,2
variety.com,full_combination,100.0,5,5,Both,10,,Positive,Politics,non_local,True,2
variety.com,full_combination,100.0,3,2,Both,5,,Positive,Mixed,local,True,2
variety.com,full_combination,100.0,8,2,Democrat,10,,Positive,Mixed,non_local,True,2
variety.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
variety.com,full_combination,100.0,2,0,Democrat,2,,Negative,Non Politics,non_local,True,2
variety.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
variety.com,full_combination,100.0,1,2,Republican,3,,Negative,Politics,non_local,True,2
variety.com,full_combination,100.0,1,0,Democrat,1,,Negative,Mixed,local,True,2
variety.com,full_combination,100.0,2,0,Democrat,2,,Negative,Mixed,non_local,True,2
www.cbsnews.com,domain_only,95.0,1037,367,Democrat,1404,,,,,False,1
www.cbsnews.com,single_dimension,95.0,612,230,Democrat,842,sentiment_cat,Positive,,,False,1
www.cbsnews.com,single_dimension,95.0,425,137,Democrat,562,sentiment_cat,Negative,,,False,1
www.cbsnews.com,single_dimension,95.0,72,38,Democrat,110,topic,,Non Politics,,False,1
www.cbsnews.com,single_dimension,95.0,408,158,Democrat,566,topic,,Politics,,False,1
www.cbsnews.com,single_dimension,95.0,557,171,Democrat,728,topic,,Mixed,,False,1
www.cbsnews.com,single_dimension,95.0,208,86,Democrat,294,local_cat,,,local,False,1
www.cbsnews.com,single_dimension,95.0,829,281,Democrat,1110,local_cat,,,non_local,False,1
www.cbsnews.com,sentiment_cat_topic,95.0,48,24,Democrat,72,,Positive,Non Politics,,False,3
www.cbsnews.com,sentiment_cat_topic,95.0,230,93,Democrat,323,,Positive,Politics,,False,3
www.cbsnews.com,sentiment_cat_topic,95.0,334,113,Democrat,447,,Positive,Mixed,,False,3
www.cbsnews.com,sentiment_cat_topic,95.0,24,14,Democrat,38,,Negative,Non Politics,,False,3
www.cbsnews.com,sentiment_cat_topic,95.0,178,65,Democrat,243,,Negative,Politics,,False,3
www.cbsnews.com,sentiment_cat_topic,95.0,223,58,Democrat,281,,Negative,Mixed,,False,3
www.cbsnews.com,full_combination,95.0,14,8,Democrat,22,,Positive,Non Politics,local,True,2
www.cbsnews.com,full_combination,95.0,34,16,Democrat,50,,Positive,Non Politics,non_local,True,2
www.cbsnews.com,full_combination,95.0,39,23,Democrat,62,,Positive,Politics,local,True,2
www.cbsnews.com,full_combination,95.0,191,70,Democrat,261,,Positive,Politics,non_local,True,2
www.cbsnews.com,full_combination,95.0,64,24,Democrat,88,,Positive,Mixed,local,True,2
www.cbsnews.com,full_combination,95.0,270,89,Democrat,359,,Positive,Mixed,non_local,True,2
www.cbsnews.com,full_combination,95.0,7,7,Both,14,,Negative,Non Politics,local,True,2
www.cbsnews.com,full_combination,95.0,17,7,Democrat,24,,Negative,Non Politics,non_local,True,2
www.cbsnews.com,full_combination,95.0,32,10,Democrat,42,,Negative,Politics,local,True,2
www.cbsnews.com,full_combination,95.0,146,55,Democrat,201,,Negative,Politics,non_local,True,2
www.cbsnews.com,full_combination,95.0,52,14,Democrat,66,,Negative,Mixed,local,True,2
www.cbsnews.com,full_combination,95.0,171,44,Democrat,215,,Negative,Mixed,non_local,True,2
time.com,domain_only,100.0,328,95,Democrat,423,,,,,False,1
time.com,single_dimension,100.0,219,63,Democrat,282,sentiment_cat,Positive,,,False,1
time.com,single_dimension,100.0,109,32,Democrat,141,sentiment_cat,Negative,,,False,1
time.com,single_dimension,100.0,173,29,Democrat,202,topic,,Mixed,,False,1
time.com,single_dimension,100.0,38,9,Democrat,47,topic,,Non Politics,,False,1
time.com,single_dimension,100.0,117,57,Democrat,174,topic,,Politics,,False,1
time.com,single_dimension,100.0,61,13,Democrat,74,local_cat,,,local,False,1
time.com,single_dimension,100.0,267,82,Democrat,349,local_cat,,,non_local,False,1
time.com,sentiment_cat_topic,100.0,119,20,Democrat,139,,Positive,Mixed,,False,3
time.com,sentiment_cat_topic,100.0,24,7,Democrat,31,,Positive,Non Politics,,False,3
time.com,sentiment_cat_topic,100.0,76,36,Democrat,112,,Positive,Politics,,False,3
time.com,sentiment_cat_topic,100.0,54,9,Democrat,63,,Negative,Mixed,,False,3
time.com,sentiment_cat_topic,100.0,14,2,Democrat,16,,Negative,Non Politics,,False,3
time.com,sentiment_cat_topic,100.0,41,21,Democrat,62,,Negative,Politics,,False,3
time.com,full_combination,100.0,22,4,Democrat,26,,Positive,Mixed,local,True,2
time.com,full_combination,100.0,97,16,Democrat,113,,Positive,Mixed,non_local,True,2
time.com,full_combination,100.0,7,2,Democrat,9,,Positive,Non Politics,local,True,2
time.com,full_combination,100.0,17,5,Democrat,22,,Positive,Non Politics,non_local,True,2
time.com,full_combination,100.0,13,2,Democrat,15,,Positive,Politics,local,True,2
time.com,full_combination,100.0,63,34,Democrat,97,,Positive,Politics,non_local,True,2
time.com,full_combination,100.0,11,1,Democrat,12,,Negative,Mixed,local,True,2
time.com,full_combination,100.0,43,8,Democrat,51,,Negative,Mixed,non_local,True,2
time.com,full_combination,100.0,5,0,Democrat,5,,Negative,Non Politics,local,True,2
time.com,full_combination,100.0,9,2,Democrat,11,,Negative,Non Politics,non_local,True,2
time.com,full_combination,100.0,3,4,Both,7,,Negative,Politics,local,True,2
time.com,full_combination,100.0,38,17,Democrat,55,,Negative,Politics,non_local,True,2
www.usnews.com,domain_only,100.0,187,98,Democrat,285,,,,,False,1
www.usnews.com,single_dimension,100.0,124,63,Democrat,187,sentiment_cat,Positive,,,False,1
www.usnews.com,single_dimension,100.0,63,35,Democrat,98,sentiment_cat,Negative,,,False,1
www.usnews.com,single_dimension,100.0,14,6,Democrat,20,topic,,Non Politics,,False,1
www.usnews.com,single_dimension,100.0,58,41,Both,99,topic,,Politics,,False,1
www.usnews.com,single_dimension,100.0,115,51,Democrat,166,topic,,Mixed,,False,1
www.usnews.com,single_dimension,100.0,45,21,Democrat,66,local_cat,,,local,False,1
www.usnews.com,single_dimension,100.0,142,77,Democrat,219,local_cat,,,non_local,False,1
www.usnews.com,sentiment_cat_topic,100.0,9,4,Democrat,13,,Positive,Non Politics,,False,3
www.usnews.com,sentiment_cat_topic,100.0,35,24,Both,59,,Positive,Politics,,False,3
www.usnews.com,sentiment_cat_topic,100.0,80,35,Democrat,115,,Positive,Mixed,,False,3
www.usnews.com,sentiment_cat_topic,100.0,5,2,Democrat,7,,Negative,Non Politics,,False,3
www.usnews.com,sentiment_cat_topic,100.0,23,17,Both,40,,Negative,Politics,,False,3
www.usnews.com,sentiment_cat_topic,100.0,35,16,Democrat,51,,Negative,Mixed,,False,3
www.usnews.com,full_combination,100.0,6,1,Democrat,7,,Positive,Non Politics,local,True,2
www.usnews.com,full_combination,100.0,3,3,Both,6,,Positive,Non Politics,non_local,True,2
www.usnews.com,full_combination,100.0,5,4,Both,9,,Positive,Politics,local,True,2
www.usnews.com,full_combination,100.0,30,20,Both,50,,Positive,Politics,non_local,True,2
www.usnews.com,full_combination,100.0,19,7,Democrat,26,,Positive,Mixed,local,True,2
www.usnews.com,full_combination,100.0,61,28,Democrat,89,,Positive,Mixed,non_local,True,2
www.usnews.com,full_combination,100.0,1,1,Both,2,,Negative,Non Politics,local,True,2
www.usnews.com,full_combination,100.0,4,1,Democrat,5,,Negative,Non Politics,non_local,True,2
www.usnews.com,full_combination,100.0,5,4,Both,9,,Negative,Politics,local,True,2
www.usnews.com,full_combination,100.0,18,13,Both,31,,Negative,Politics,non_local,True,2
www.usnews.com,full_combination,100.0,9,4,Democrat,13,,Negative,Mixed,local,True,2
www.usnews.com,full_combination,100.0,26,12,Democrat,38,,Negative,Mixed,non_local,True,2
www.floridatoday.com,domain_only,100.0,7,3,Democrat,10,,,,,False,1
www.floridatoday.com,single_dimension,100.0,6,3,Democrat,9,sentiment_cat,Positive,,,False,1
www.floridatoday.com,single_dimension,100.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.floridatoday.com,single_dimension,100.0,4,3,Both,7,topic,,Mixed,,False,1
www.floridatoday.com,single_dimension,100.0,3,0,Democrat,3,topic,,Politics,,False,1
www.floridatoday.com,single_dimension,100.0,3,0,Democrat,3,local_cat,,,local,False,1
www.floridatoday.com,single_dimension,100.0,4,3,Both,7,local_cat,,,non_local,False,1
www.floridatoday.com,sentiment_cat_topic,100.0,4,3,Both,7,,Positive,Mixed,,False,3
www.floridatoday.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Positive,Politics,,False,3
www.floridatoday.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.floridatoday.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Negative,Politics,,False,3
www.floridatoday.com,full_combination,100.0,2,0,Democrat,2,,Positive,Mixed,local,True,2
www.floridatoday.com,full_combination,100.0,2,3,Both,5,,Positive,Mixed,non_local,True,2
www.floridatoday.com,full_combination,100.0,1,0,Democrat,1,,Positive,Politics,local,True,2
www.floridatoday.com,full_combination,100.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
www.floridatoday.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.floridatoday.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.floridatoday.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.floridatoday.com,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,non_local,True,2
www.naplesnews.com,domain_only,100.0,4,18,Republican,22,,,,,False,1
www.naplesnews.com,single_dimension,100.0,3,13,Republican,16,sentiment_cat,Positive,,,False,1
